7h	12h	24h
ENSG00000155890	0.0234441113377848	0.0602856777100336	0.0932614983273374
ENSG00000155962	0.0531281099447713	0.0989097045462864	0.171750303853486
ENSG00000155980	-0.0601411688629095	0.00318202298373353	-0.0780572537381736
ENSG00000156017	-0.148506616328797	-0.0665032546588667	-0.124621263703565
ENSG00000156140	-0.245416254532745	0.0842437303571278	0.0804284898460092
ENSG00000156219	-0.0143206032505381	0.0582084580241249	-0.291553520795195
ENSG00000156239	-0.0812907237822786	0.203062366794099	0.135316434123146
ENSG00000156265	0.0600976589106927	0.0737582929542488	0.013713128749649
ENSG00000156313	-0.0732122221868726	-0.0010009938662409	0.0251287220510393
ENSG00000156345	-0.0263728285474176	-0.129791178255621	-0.305175989080714
ENSG00000156413	0.0447293446320283	0.0782763492557829	-0.0971113023333888
ENSG00000156414	-0.0129488202127327	0.0226745963131162	0.00471046507637141
ENSG00000156466	0.0151984007678821	-0.120382078698983	-0.0478291746761753
ENSG00000156515	0.140091587826365	0.00264338916025716	-0.104166280764434
ENSG00000156574	0.10016296943457	-0.0319626112861364	0.0127851803991798
ENSG00000156599	-0.0788896096010676	0.0507127074694775	0.0097131776897094
ENSG00000156603	-0.0742553403459244	-0.0299603723995029	-0.00509291238654027
ENSG00000156671	0.0664398567345457	-0.103691467470574	0.00464656432027954
ENSG00000156735	-0.0527900923247196	-0.0186327363518402	0.122307553741236
ENSG00000156738	-0.280906235728152	0.0650305931394589	-0.0181030918840316
ENSG00000156804	-0.137970845918219	0.239955599433952	-0.000190331762129385
ENSG00000156876	-0.0823988497186011	-0.0588943778106552	0.00465329933764854
ENSG00000156920	-0.119835576385819	-0.107366085404075	0.0570392985387744
ENSG00000156959	0.0573026375920627	-0.0672415780872724	-0.0469498954957146
ENSG00000156990	0.0257391104700326	0.0853945049740397	-0.0683680405270154
ENSG00000157020	-0.10306855842524	-0.04159456827384	-0.115994501217065
ENSG00000157077	-0.00913865485117693	-0.0434973912651072	-0.0806034510999026
ENSG00000157103	-0.10842296538414	0.0498664049876254	-0.00189455501186231
ENSG00000157106	-0.14023812416916	-0.0102604586202242	-0.0195443521217988
ENSG00000157152	-0.0165945132855552	-0.0418437891632042	-0.135815737576871
ENSG00000157216	-0.0413306728271777	0.122593777334421	0.0532530335409292
ENSG00000157240	-0.0296234653175445	-0.0403722332026527	0.0821784167619348
ENSG00000157315	0.0469704787551759	1.04466768360343	-0.023896281790232
ENSG00000157343	0.0124951995621535	0.682189387558933	-0.126036315694101
ENSG00000157349	-0.118362077865986	0.409190867303632	0.1636714944111
ENSG00000157379	-0.112891234704306	-1.12064717750902	-0.0629659295557146
ENSG00000157423	-0.0449227834184193	0.124831735153033	0.0380731629948453
ENSG00000157445	0.073772560072344	0.106783900372532	-0.0257791291078083
ENSG00000157500	0.216104426144226	0.0312514672289333	0.280540707363999
ENSG00000157551	-0.0559856659359985	-0.0830922800060948	-0.222389678157561
ENSG00000157657	-0.012808694192719	0.210679683867626	0.187409947297264
ENSG00000157766	0.0379226780851116	-0.060882272423419	0.0277974239100705
ENSG00000157800	-0.365855783668602	0.105342451072648	0.0495247860679203
ENSG00000157851	-0.230294327521641	-0.0440926286714118	0.0591573507455566
ENSG00000157873	0.271685836843483	-0.141724352026393	0.0196507101269094
ENSG00000157895	0.0228069116105726	0.25620160468678	-0.0248044893572968
ENSG00000157933	0.127880223223062	-0.0939666857289027	0.0131849000964461
ENSG00000158014	-0.000746162124468578	-0.0550375701532539	-0.0279078192074541
ENSG00000158050	0.0364359061147042	-0.0615273506220072	0.0739728599453962
ENSG00000158122	-0.305487192225506	0.0233309203731157	0.188584238901335
ENSG00000158186	0.281993973113781	-0.000156391050727992	-0.168422087083833
ENSG00000158195	-0.0405396485342129	-0.0965957023984521	-0.051945678757398
ENSG00000158290	-0.285400425033975	0.0176979981923241	0.280728699623438
ENSG00000158315	0.125165969804263	0.0882731343107738	0.131142672951878
ENSG00000158373	0.120126560684164	0.09730967159709	0.0446751791903382
ENSG00000158402	0.0225547406588304	-0.138988624083376	-0.188968155912632
ENSG00000158458	0.208745705122397	0.109763177540233	-0.173370448453279
ENSG00000158477	-0.0571893529394133	-0.0673710172831559	0.269130547247131
ENSG00000158485	-0.0174682993851863	0.0764647612291286	0.00445096513732975
ENSG00000158623	-0.0227817665579752	-0.00772954537178035	-0.0500101816808624
ENSG00000158669	-0.0900628070403418	0.00229519191592509	0.0995166653582829
ENSG00000158711	0.0936024091652543	0.0744309179120988	-0.158922951299405
ENSG00000158717	-0.0489218722181016	-0.0322632897782948	-0.104455990440304
ENSG00000158747	-0.214631943931892	-0.0873284209992177	0.0218407372498393
ENSG00000158850	-0.0243007211070019	-0.0239851115855976	-0.108738912047443
ENSG00000158955	0.0101165199953691	0.0112262209545619	-0.0445148237535173
ENSG00000159055	0.00138776294884539	-0.0592756237618405	-0.0903200279647901
ENSG00000159079	-0.00967696335187096	0.0643819249683357	0.0824867930933696
ENSG00000159197	0.326986952924929	-0.0301839779250113	0.0254933845758106
ENSG00000159214	-0.0550076170400218	0.097351099212668	-0.0247372518464134
ENSG00000159216	-0.0888780161767716	0.260002185341068	0.0964471908441462
ENSG00000159231	-0.0554243948967222	0.517983558149269	-0.134923602452445
ENSG00000159322	-0.101200320748766	0.152425695421636	0.0328206189132014
ENSG00000159399	0.0484289909928351	-0.114147308768533	-0.712449122789492
ENSG00000159445	-0.443887689848395	-0.188966911343128	0.00184343316973064
ENSG00000159625	-0.0863756611765449	0.0143076549906258	-0.0544115885396511
ENSG00000159658	-0.123458843639977	-0.181408733988227	-0.0505754921434338
ENSG00000159723	0.0987974803107647	-0.514951745715303	0.0740643593265127
ENSG00000159882	0.0270382793210041	0.0156185260952878	0.0149225330054324
ENSG00000159915	0.198309471046509	0.0148817979786845	-0.211383436650966
ENSG00000159961	0.0063055236588756	-0.226437707328539	0.207057691049208
ENSG00000160049	-0.0475138202258402	0.231176213161596	-0.0875784775097917
ENSG00000160087	0.00153057710564664	0.0358714141517469	-0.134744421530957
ENSG00000160145	-0.00335137951753595	-0.0851442403336404	0.0962395086066312
ENSG00000160181	0.111815622540411	0.0394624929208482	-0.057360956890801
ENSG00000160193	0.318228301400227	0.0577028336904656	-0.083056642782104
ENSG00000160218	0.22356722058038	-0.122900563150382	-0.056302516604361
ENSG00000160345	-0.0472046090604327	0.0562757047983699	0.0837718345643506
ENSG00000160349	0.0617456047680713	-0.0096402408813366	-0.067361417451016
ENSG00000160408	0.0372781081106008	-0.0281862687319065	-0.634952980636597
ENSG00000160410	-0.00568257422674249	-0.0489617766324969	-0.691013837718604
ENSG00000160472	0.100104472637074	-0.0608538737558331	0.178680985573386
ENSG00000160551	0.200992069103972	-0.31340646516107	-0.269892173008404
ENSG00000160602	-6.61149433932214e-05	0.0588699146243877	-0.18481406771707
ENSG00000160716	0.032641566424377	-0.0299093503400923	0.0188073583670244
ENSG00000160753	0.0398926871831738	0.796138069034441	0.0583436360778536
ENSG00000160785	-0.0150306989975567	-0.125236184731347	0.000793028838219338
ENSG00000160818	0.310286051767568	0.250863473291151	-0.0423074821845259
ENSG00000160867	1.00345215072478	-0.109900195429453	-0.00310444246871603
ENSG00000160908	-0.00445678274524989	0.0150902087826802	-0.0256970905414506
ENSG00000160949	0.0168862757890166	-1.00667777942977	-0.022189534652207
ENSG00000160959	0.0220023723006569	0.0486104391695837	-0.0212286705393406
ENSG00000160999	0.0613339479836098	-0.0179740389673568	0.114459398045186
ENSG00000161016	-0.127176840871392	-0.0166587744221731	0.288440437083735
ENSG00000161036	0.0532593163951338	-0.0530388023096234	0.176022429349507
ENSG00000161217	-0.00497936573922075	0.0907291610179719	0.149726329384588
ENSG00000161267	0.41103075324448	-0.0951074238444143	0.0694584374319082
ENSG00000161405	-0.136107495889879	0.0229979929932496	0.113923766511226
ENSG00000161558	-0.0635664816408858	-0.0588766072781996	0.0123407882942275
ENSG00000161618	0.0812788640564482	0.0275287812808947	0.247325398423323
ENSG00000161671	-0.108954571409231	0.0274686511134685	-0.0107705040456612
ENSG00000161714	-0.166810437970874	0.05636744799638	0.0327321132836689
ENSG00000161813	0.0614793211764875	0.026542461834046	-0.0550487213329752
ENSG00000161911	-0.0430791463126754	-0.209279642701045	-0.0181151701182944
ENSG00000161956	-0.0843893569753934	-0.166875504262279	0.00142521533012463
ENSG00000162062	-0.16046501873812	-0.374964075806684	0.047754770923366
ENSG00000162066	-0.123288014543524	-0.0206808916244645	-0.0630369310168263
ENSG00000162105	-0.0459231432960732	-0.0864520909683651	-0.00917533534492894
ENSG00000162174	-0.0617073997763722	0.00346468874862064	-0.0195465101419989
ENSG00000162298	-0.0384973348856003	0.0128798330292144	-0.0807976120965768
ENSG00000162391	-0.0846561131948832	-0.115288057299445	-0.0679143562678336
ENSG00000162399	-0.221481096332734	-0.0349295627053117	-0.0879898503718304
ENSG00000162407	-0.0625303029314536	-0.00255599656384812	-0.0673230646196705
ENSG00000162482	0.170686741421151	0.158921236830688	0.100832337642031
ENSG00000162511	-0.01933501377244	-0.10542025316833	-0.0310175611993468
ENSG00000162521	-0.0572583042540729	0.126077643542382	-0.165143675514133
ENSG00000162571	0.0065880507136867	0.34181426397438	0.0196244769888763
ENSG00000162585	-0.0453917811677214	0.449425966003556	0.0848257001693072
ENSG00000162591	0.0752852859320881	0.271702241106162	-0.0720800479995454
ENSG00000162601	-0.303668483610571	0.11303622551872	0.208837906332041
ENSG00000162616	0.0165565878606457	-0.156774666014877	0.134161335911287
ENSG00000162627	0.148934824302766	0.180385412940092	-0.182222820527212
ENSG00000162645	0.000126047690171068	0.117483441818611	-0.0578576292555416
ENSG00000162745	-0.062546603120279	-0.182018791312274	0.0221233835955505
ENSG00000162771	-0.000853735738483389	-0.0909971050459865	-0.00983927765175293
ENSG00000162779	-0.0946512375247236	-0.008706818767885	-0.13133069553724
ENSG00000162885	-0.486084458918641	0.0325552373402613	-0.0546885445953142
ENSG00000162894	-0.243373170890528	0.0149451453349908	0.106864469676572
ENSG00000162896	0.148756632112867	-0.0593490048575391	0.150344195914144
ENSG00000162923	-0.31404812666587	0.0574679121308176	0.279171134003988
ENSG00000162980	-0.0877075705555915	-0.06816654593015	-0.21344728582145
ENSG00000163001	-0.0242306295754193	-0.510021946053519	-0.120893836401017
ENSG00000163013	-0.0279882536338132	-0.446405922382421	0.0206013213038384
ENSG00000163017	0.084373846560827	-0.314277062897621	-0.0994219610445679
ENSG00000163060	-0.0712860061545326	0.0574273579405595	-0.0262023874662862
ENSG00000163114	-0.112941014578578	0.0639881642116296	-0.136891206598791
ENSG00000163126	-0.00826672575402713	-0.0159970369665491	-0.312174194741645
ENSG00000163138	-0.0496445588319106	-0.0180170245215328	-0.170165255620498
ENSG00000163156	0.0347493858471024	-0.0906473428230609	-0.0452592186250588
ENSG00000163251	-0.134066378120387	-0.039276156373712	-0.0226854845546155
ENSG00000163283	-0.0504775718743099	-0.136890711861365	-0.100157184093616
ENSG00000163328	-0.00714019242121082	0.0315950082008483	-0.181148570649044
ENSG00000163348	0.0349517078502632	-0.0523917902373121	0.170046036506417
ENSG00000163376	-0.0788273360960676	0.0795678810171824	0.22180601466345
ENSG00000163395	-0.045713586880875	-0.0134960497422088	-0.0850405207010662
ENSG00000163430	0.0504139136078437	-0.00287148550993936	0.267851499852502
ENSG00000163464	-0.0115525270597683	0.153114941326602	-0.243489844095235
ENSG00000163479	0.0367371796635251	-0.0590505423118189	0.0498946739486875
ENSG00000163491	-0.0132413807235154	0.0282620946413825	-0.0534424492501498
ENSG00000163508	0.0939278097123063	0.0446451400342832	-0.0505755395282126
ENSG00000163515	-0.042009052863181	-0.0628543409711166	-0.148851299991294
ENSG00000163519	0.107385171042488	0.0759566841987234	-0.143485159246628
ENSG00000163527	-0.0355355181570009	0.18128486486365	-0.157877329625792
ENSG00000163541	-0.0366043007033546	-0.0618228942720821	0.124287952126626
ENSG00000163602	-0.0041638610028644	-0.08030472946208	-0.200893514993599
ENSG00000163608	0.0320847003553114	-0.292101696015362	-0.0284626501033998
ENSG00000163630	0.146800597617231	0.0474387211432372	0.0405998753584139
ENSG00000163633	0.163784780229374	-0.192598873009415	0.315998945382485
ENSG00000163638	-0.202365143847409	-0.0898294864426319	0.222056306600286
ENSG00000163655	-0.0198848585265342	-0.0561514358926338	-0.385387372125914
ENSG00000163683	0.00503464716035247	-0.13473550445131	-0.182040173993875
ENSG00000163684	-0.0209593979023876	0.0509191416948163	-0.383006733654631
ENSG00000163697	-0.401242453878968	-0.0571976516591069	-0.147233952336428
ENSG00000163704	0.277093374870072	-0.0329695983606403	-0.0633912203823268
ENSG00000163714	0.210830123810635	-0.041459064200982	0.0660791403431412
ENSG00000163719	-0.0456617926672992	-0.0980810728552471	0.0578865093853735
ENSG00000163739	0.295283771305247	-0.0878148677110898	-0.120799231830331
ENSG00000163803	-0.115454683405848	0.00327763295019364	-0.148380336022883
ENSG00000163810	0.0498800167339747	0.00829019366303759	-0.0837103125994535
ENSG00000163817	-0.159551179621769	-0.0316747616495891	-0.0121682995485018
ENSG00000163879	0.0162813578071524	0.25189228915595	-0.165590024361205
ENSG00000163882	0.0413580363859284	0.190164703359439	-0.157616258252201
ENSG00000163918	0.0901351542715527	0.0482114950876079	-0.00448668485915782
ENSG00000164035	0.211198459014045	0.0589344963323131	-0.125822422987109
ENSG00000164068	0.0987579532962185	0.0362164633517133	0.0435679941133875
ENSG00000164088	0.133892176984557	0.0739511732017064	0.0858443350150709
ENSG00000164117	0.000749334970506332	-0.251312577371343	-0.0123207942048857
ENSG00000164123	-0.0161172822792569	0.0797290859871615	0.0576329199712745
ENSG00000164128	-0.118664183845205	-0.0935658312606282	0.0507541894061978
ENSG00000164169	-0.205815433160788	0.0563893818854666	0.0475116670738984
ENSG00000164188	0.132429942178879	-0.172081058864998	-0.111166498324782
ENSG00000164258	0.0307942515138739	-0.064441179636276	0.0322612307475367
ENSG00000164270	0.0270790807907601	0.187554675237414	-0.339914271322989
ENSG00000164292	-0.13449219345696	0.0446182373363297	-0.216452889965526
ENSG00000164299	0.0452264197662503	0.0547769678403656	0.137345095248625
ENSG00000164327	0.0592079180972735	0.0285606181320019	0.191931964163118
ENSG00000164332	0.00709238960486639	0.0398279874717119	0.0178673790243922
ENSG00000164363	-0.0127053791067882	0.0385316142814274	0.0203083714171891
ENSG00000164366	0.0901145824790509	-0.0889759759728091	-0.0262395481697579
ENSG00000164434	-0.182693807180884	0.0289855185138578	-0.124003594010712
ENSG00000164438	0.0734564811740584	0.0510660244599913	0.0455974548016679
ENSG00000164458	-0.104281917475828	0.1242586613597	-0.0113433028056775
ENSG00000164484	-0.104035555928899	0.0402137662209168	-0.0585039271221651
ENSG00000164512	0.0554713109490169	-0.13461826883035	0.0978714325689074
ENSG00000164574	-0.160701240822852	-0.00868678869515094	0.0399067156506364
ENSG00000164576	-0.263916685201918	0.157530630102727	-0.0248272045953177
ENSG00000164591	-0.153968298191749	-0.0906038462667341	-0.00223753675133439
ENSG00000164609	0.163386530522917	-0.296644062230812	-0.121521606954648
ENSG00000164627	-0.17395397742795	0.083746739857743	-0.04627005299398
ENSG00000164649	0.0806057567922573	0.0500236649946328	-0.112034089295081
ENSG00000164659	-0.0574867493502692	0.104683833008543	-0.116131091646501
ENSG00000164751	0.0422911784983822	0.0872701885800803	-0.0141196130142447
ENSG00000164754	0.0116699359099452	-0.244304979301387	-0.00320402203134703
ENSG00000164761	-0.0133491489992942	-0.16194666511023	0.259891952403554
ENSG00000164828	0.0493259466055026	0.00592843968865194	0.12494357586116
ENSG00000164849	-0.0343912402479791	-0.0822049590177614	-0.119084342615674
ENSG00000164893	0.0115133879020538	-0.0351968704384452	0.21830793061213
ENSG00000164898	-0.0354129679107347	-0.150591310822058	0.0938378304321397
ENSG00000164920	0.0316862838801522	0.029223609363782	-0.0985936942141071
ENSG00000164938	-0.0752958445738239	-0.093361714208221	-0.00213395845300468
ENSG00000164967	-0.161301476621854	-0.0131171950238903	0.0434791808892528
ENSG00000164985	0.344089766501101	0.0517189333198071	0.151140541026029
ENSG00000165061	0.0867303721562408	-0.0216922466830439	-0.308081113341562
ENSG00000165078	0.016173664564891	-0.254036547098861	0.37446294468932
ENSG00000165092	-0.0397569136671404	0.254187266649382	0.372270433542287
ENSG00000165124	0.0278051750670363	-0.0739580618721132	-0.0581976737184953
ENSG00000165168	0.130942601417761	-0.0383931089226367	0.0104279731592429
ENSG00000165271	0.0609634001555606	-0.0178387136729474	0.0778985237084155
ENSG00000165389	-0.087959413557227	0.0980976552785062	-0.054461582771256
ENSG00000165424	0.0672458785545397	0.166252695721213	-0.00926519337861128
ENSG00000165434	-0.104298232249057	0.246029253512634	-0.0133692125235519
ENSG00000165480	0.0719984951284693	0.0802138249854896	-0.10742883142633
ENSG00000165487	0.0027701679654711	0.00237769131803963	-0.0684322651927699
ENSG00000165507	-0.052743894483117	-0.0342462972516036	-0.02813247984753
ENSG00000165533	0.0235596184643943	-0.112722499135458	-0.0538840497851935
ENSG00000165584	-0.0452412497745692	-0.155981519430809	-0.0232661640054577
ENSG00000165644	0.0525678998124987	0.171073002047393	0.195332168742455
ENSG00000165672	0.174017484852669	-0.168771749525445	-0.0707912841029451
ENSG00000165694	-0.225181013188074	0.0845629847523008	-0.0297889218788313
ENSG00000165775	-0.179023959701826	0.0808868154718709	-0.0726849025132269
ENSG00000165782	0.0793681512584055	-0.0769432932648924	-0.550060314624628
ENSG00000165832	-0.0258198566794325	0.000341850266773728	-0.049366688701153
ENSG00000165861	-0.306596250233445	-0.0695355327285535	-0.0177538283673568
ENSG00000165905	-0.214549868566335	0.0258979819141132	-0.163872788246154
ENSG00000165972	0.0996255553954004	-0.0903529058385046	-0.0415020933426996
ENSG00000166002	-0.137720756719233	-0.0820877814055985	-0.0319810963325491
ENSG00000166004	-0.0112696190323997	0.029705310582405	-0.0660694895954454
ENSG00000166035	0.112718924273729	0.0396413972021744	-0.29100138098318
ENSG00000166069	0.139229390547695	-0.220532576356516	-0.0423695044816341
ENSG00000166090	-0.0109318676700643	0.00765702011358727	0.142918065213576
ENSG00000166091	-0.0554205564312736	0.131718631652031	0.182383855019226
ENSG00000166118	-0.00265991836211773	0.164505217111441	0.0792008638219857
ENSG00000166130	0.0716848908135021	-0.176306901480138	0.106718458200939
ENSG00000166167	-0.0873067247043571	-0.0924281011936288	-0.104542067574264
ENSG00000166173	0.115803224548336	-0.267291750983596	0.0217617100738516
ENSG00000166189	-0.129814887652976	0.17269269936212	-0.0630918062203687
ENSG00000166192	-0.104349018587831	-0.0836093754506872	0.0625853510528553
ENSG00000166233	-0.00842391194097895	-0.0437581122878505	0.115040510046303
ENSG00000166265	0.155887110472769	-0.0335872712354999	-0.0359222812570739
ENSG00000166266	0.139026080296066	0.0454662558457883	0.0086786712207445
ENSG00000166275	-0.127418047311833	0.00950494200660105	-0.0669214914490771
ENSG00000166278	-0.0611366549788996	0.165342738383348	0.0626416000931484
ENSG00000166337	-0.0536419972928129	0.263821094542344	-0.0359297315286362
ENSG00000166352	0.00227296757145486	-0.181445698671706	-0.334709964623514
ENSG00000166377	-0.00752096237288313	-0.110943394647695	-0.311995333572924
ENSG00000166407	-0.0439048547945727	-0.109757206547332	-0.0116755197104643
ENSG00000166451	0.0773837361866949	0.0799083657049596	-0.0593015035771014
ENSG00000166452	-0.137056542516484	-0.0422933782863574	0.00127048757366222
ENSG00000166482	0.229908311401916	-0.0469454326209995	-0.0425664796377975
ENSG00000166503	0.180424562214583	-0.142745685074083	0.0135758158275259
ENSG00000166507	-0.132040913476112	-0.0313804960221864	-0.0475560768455008
ENSG00000166523	-0.261007226971039	-0.0446053486009728	0.090264258343496
ENSG00000166529	-0.124949793563502	-0.0316274096067518	0.123707604003329
ENSG00000166557	0.034987789852174	0.114149239648821	0.0664787111993081
ENSG00000166562	0.0589774255654841	-0.0612997966343845	0.0196727689165378
ENSG00000166578	0.216796748725661	0.0875007666048665	-0.0150912879521921
ENSG00000166592	0.00820877247247716	-0.0319264335651737	-0.0686909553556854
ENSG00000166780	-0.0683875519187165	-0.0696289684169464	0.25715422693884
ENSG00000166794	-0.0406732302054333	0.0356003758311937	-0.00260173604613663
ENSG00000166800	-0.141457421943737	-0.0971254051085773	0.0160876822330662
ENSG00000166833	-0.0267364721448378	-0.0786594587580574	-0.118149837459577
ENSG00000166856	0.218550450058129	0.17602374349517	0.238592752623176
ENSG00000166887	-0.0219164997744524	0.00250311840860995	-0.00486104957312694
ENSG00000166923	-0.0709067479560315	0.286972692728757	0.0964241013959996
ENSG00000166924	0.107203479417205	-0.00205550309778779	0.00695213010564662
ENSG00000166927	0.0382245249772692	0.309002999099222	-0.375557697818195
ENSG00000166946	0.00526174345372817	-1.09177740255607	-0.249785561635126
ENSG00000166974	-0.0280167408813178	-0.172388130415115	-0.0119630055062595
ENSG00000167104	0.0117873984035472	-0.0242455406682875	-0.0291432856883054
ENSG00000167178	0.305255470049014	-0.0138477978124406	-0.276155672775378
ENSG00000167216	0.0659654827840811	-0.235227655226157	0.0969264061688537
ENSG00000167272	0.0100877721858925	0.22810830446126	-0.0835166007530373
ENSG00000167280	-0.0740646323253085	-0.0792645116003075	-0.09996428593957
ENSG00000167315	0.0901286953707941	-0.282596035158034	0.144874836968509
ENSG00000167346	-0.133899015178969	0.159512948900089	0.518681399013502
ENSG00000167371	0.0190482689223375	0.117983188636681	0.142709179329374
ENSG00000167377	-0.107273543391032	0.0102114198913714	-0.00319433703849784
ENSG00000167483	-0.101326039644022	0.052796419472252	0.0583750425357502
ENSG00000167523	0.196114250786912	0.271515548721436	0.0553690205969861
ENSG00000167552	-0.062956383114121	0.0373967005815527	0.0395739431040341
ENSG00000167553	-0.0147348010513178	-0.0432979374458139	-0.0722132588348294
ENSG00000167565	-1.0508465537364	-0.0310379664342676	-0.116699064535523
ENSG00000167588	-0.564723034665255	-0.043493075125754	-0.0874409124031107
ENSG00000167595	-0.216391229907448	0.0193365437233028	0.0402200222185991
ENSG00000167625	-0.0215805883061844	-0.0305017581034663	-0.0758128901909029
ENSG00000167653	0.252170275451619	-0.0938340430601835	-0.0193516444960498
ENSG00000167658	0.191973972945646	0.0164894228719824	-0.00614439767009352
ENSG00000167693	-0.166957805137962	0.036568567577012	-0.0435485105621979
ENSG00000167695	-0.423675533869862	0.00184567771539316	-0.0871730112325674
ENSG00000167701	-0.267566455606662	0.173535063829498	0.0794770175803456
ENSG00000167723	0.116305701777594	-0.0404392626580157	-0.675161055724238
ENSG00000167733	-0.0612965887786923	0.0106756918330211	-0.590619908530772
ENSG00000167766	-0.261783860545259	0.0902674256647407	-0.0257844410051498
ENSG00000167800	0.43982646941506	0.160611368746237	0.0284922885438451
ENSG00000167880	-0.17118612092495	0.0389211120856257	-0.172143064360711
ENSG00000167962	-0.0845846692596825	0.0185202609257598	0.095409226380245
ENSG00000167968	-0.334726425587992	-0.163950883552153	-0.0595659253171113
ENSG00000167969	-0.523910490525756	-0.13987482247997	0.00311332411316526
ENSG00000167977	-0.396103106037996	0.192114400744003	-0.0322166920194415
ENSG00000167985	0.543814157247255	-0.0785128266793456	0.0676561212610632
ENSG00000167986	0.0461170143250378	-0.050724933425272	-0.0633234565885707
ENSG00000168002	0.0357784416431013	0.142975056078561	-0.130105851354767
ENSG00000168077	-0.0299830998865082	-0.101154116929253	-0.459760745372335
ENSG00000168116	-0.0792123914899451	-0.112157948158936	-0.0634750380236575
ENSG00000168118	0.123665081905435	-0.094452011479623	-0.00374376527222668
ENSG00000168152	-0.0648164816361874	-0.150437653095033	0.0594160282185848
ENSG00000168172	-0.153428344815149	-0.109694609961617	0.00755388686357605
ENSG00000168269	-0.154074062738101	-0.0320967059966962	0.0917723167423654
ENSG00000168291	-0.118216271894802	0.128473952695474	-0.0295397029086768
ENSG00000168389	-0.033928868608351	0.0231489957494816	0.00955009354620717
ENSG00000168393	0.0331901174571625	0.000230284013445233	0.0996597127653309
ENSG00000168418	-0.105421397229433	0.069039505415784	-0.133412329795592
ENSG00000168505	-0.0920269688590386	0.0690381960892215	-0.235454167304255
ENSG00000168522	0.163660690444545	-0.175642211165208	0.0821335535736726
ENSG00000168538	-0.239228364656839	-0.11968709971618	-0.149897378880867
ENSG00000168564	0.180196024717277	-0.0732510162363911	-0.0641995013719769
ENSG00000168582	0.0683897573749087	0.0681178383902224	-0.0375379136214452
ENSG00000168589	-0.252193707207183	-0.0456127608057206	-0.0270551333360043
ENSG00000168612	-0.097279425384173	-0.0389193230263244	-0.0306581257835881
ENSG00000168658	-0.202395069517725	-0.0603888174826137	-0.0385553330700675
ENSG00000168672	-0.283218394157008	0.100655644532374	-0.00195769076214081
ENSG00000168675	-0.144256134184541	0.101474916822528	-0.132821077194181
ENSG00000168701	0.061046293831299	-0.0844013324664884	0.0421669009382389
ENSG00000168734	-0.0582512896761145	-0.0819032699292285	-0.160885613806381
ENSG00000168769	0.0541597296894597	0.0474646775291578	0.0995818435663957
ENSG00000168830	-0.0260535631745125	-0.030981986824146	-0.10348448349934
ENSG00000168884	-0.114665717687511	0.23329221583011	0.0872916129229733
ENSG00000168917	-0.0706261120164988	-0.152960439937606	0.110934486263279
ENSG00000168939	-0.0560915236412907	-0.0638504187612723	-0.0353373856815968
ENSG00000168995	-0.0351226794806815	0.203330393380214	0.141322905519761
ENSG00000169019	-0.0488989665284366	0.0432905069472402	0.160592039257468
ENSG00000169084	-0.250288679740963	-0.0665235247052793	0.00502259309443727
ENSG00000169118	-0.0873575019972392	-0.102533218131472	-0.240523308975502
ENSG00000169155	0.160252440178375	-0.00632633831707707	-0.0357122448401975
ENSG00000169184	0.0625987305592197	-0.103260706180448	0.031011068510612
ENSG00000169193	-0.0527161929082232	0.0468325331206586	-0.016878125447211
ENSG00000169223	0.129074757546613	0.00387821797912332	0.128788023680832
ENSG00000169224	0.115344265873953	-0.0290899675467268	0.210658184005599
ENSG00000169231	0.000179657812110712	0.0538474666713468	0.1883105653548
ENSG00000169239	0.0581396229353374	-0.00944112099520389	0.0891088732412667
ENSG00000169251	-0.0495444857885632	-0.218768152197263	-0.0266402132105211
ENSG00000169291	0.302492732338656	0.0535800320989714	0.00913151858959379
ENSG00000169313	-0.746756535749596	0.106485956195669	0.0665666023097836
ENSG00000169347	0.116397199546779	-0.0488881100883406	0.26874134928522
ENSG00000169393	-0.185304292664891	-0.0214556281759177	0.0317607753277755
ENSG00000169397	-0.171381080320351	-0.0220583579117809	-0.0086481330907778
ENSG00000169442	0.117061527449125	-0.0453506351691052	-0.0408000278361775
ENSG00000169490	-0.0583597967900819	0.0613176174363931	-0.150409920293034
ENSG00000169504	-0.0350596619073752	0.077760728595529	-0.0572282969105829
ENSG00000169515	0.0407665130656577	-0.00841099395653296	-0.0750954474057129
ENSG00000169604	0.0213239292874133	0.236671130585223	-0.0262298500634088
ENSG00000169676	-0.0843787805934705	-0.0693448313734611	0.0331751830688152
ENSG00000169733	-0.00535010812170948	-0.0855011391953389	-0.0699949731952572
ENSG00000169738	0.0256554209815141	0.0116486770784145	0.0571370025832962
ENSG00000169760	-0.250489319351317	0.0337663360177774	-0.000234941731603655
ENSG00000169851	-0.110870499285136	0.0385009172167467	0.142667803144755
ENSG00000169876	-0.113184978719303	0.0184076237593086	0.0267767036182945
ENSG00000169877	-0.0861502135461028	0.0570247136867487	-0.0754182910939187
ENSG00000169925	0.124584024428436	0.0353475673271634	0.00491343350508326
ENSG00000169957	0.156046776752004	0.0685208810767441	-0.0404140176395433
ENSG00000170017	-0.101118483062444	0.05461315141437	-0.127719328326584
ENSG00000170027	-0.0592591398451209	-0.083244294196537	0.166548210599456
ENSG00000170044	-0.414245330531363	0.13302548177279	0.0766426571571029
ENSG00000170142	-0.0100229107928727	0.0644360638935411	0.0276892803304456
